Company Name,Street Address,City,State,Zip Code,Zip Plus,Contact First Name,Contact Last Name,Contact Title,Phone,Business Description,Primary NAICS,NAICS2,NAICS3,NAICS4,NAICS5,Business Type,County,Employee,Annual Sales,URL,Year Established
ABC Stores Wake County,7112 Sandy Forks Rd,Raleigh,NC,27615,6715,Max,Gray,Manager,9198968850,Liquors-Retail,445310,,,,,Private,Wake,3,58000,WAKECOUNTYABC.COM,2010
ABC Stores Wake County,1601 Cross Link Rd # 61,Raleigh,NC,27610,4186,,,,9198322517,Liquors-Retail,445310,,,,,Private,Wake,3,58000,ABCSTORES.COM,2013
Abonzo Beer & Liquor,2153 Highway 544,Conway,SC,29526,9259,,,,8432341060,Beer & Ale-Retail,445310,,,,,Private,Horry,2,679000,,2017
Abram Liquor Store,10488 S Fraser St,Georgetown,SC,29440,5348,Joyce,Abram,Owner,8435462003,Liquors-Retail,445310,,,,,Private,Georgetown,2,472000,,1996
Admiral Wine & Spirits,2081 Willow Loop Way,Knoxville,TN,37922,2405,Brett,Richardson,Owner,8655311112,Liquors-Retail,445310,445310,445310,,,Private,Knox,6,2114000,ADMIRALWINEANDSPIRITS.COM,2011
Adobe Wine & Spirits,5036 N Broadway St,Knoxville,TN,37918,2340,Dennis,Miller,Owner,8656886001,Liquors-Retail,445310,445310,,,,Private,Knox,1,353000,,1985
Ahmed Zubaidi Henyar Beer & Wn,614 Lakeland St,Durham,NC,27701,4509,Ahmed Z,Henyar,Owner,9190001111,Beer & Ale-Retail,445310,,,,,Private,Durham,4,1101000,,2015
Alamance Municipal ABC Bo,942 E Harden St,Graham,NC,27253,8516,Tuesday,Roshelli,Manager,3362218007,Liquors-Retail,445310,445310,,,,Private,Alamance,4,864000,,2010
Alamance Municipal ABC Board,3012 S Church St,Burlington,NC,27215,5153,Ernest,Murray,Manager,3365844214,Liquors-Retail,445310,445310,,,,Private,Alamance,6,1296000,,2018
Albright ABC,1377 E Main St,Rock Hill,SC,29730,5962,Jim,Lomp,Owner,8033282444,Liquors-Retail,445310,445310,,,,Private,York,3,1421000,ALBRIGHT.EDU,1991
Albright Liquor Store,202 S Cherry Rd,Rock Hill,SC,29732,3401,Jimmy,Sok,Manager,8033281777,Liquors-Retail,445310,445310,,,,Private,York,2,948000,,2010
Alcoa Highway Liquors,3105 Alcoa Hwy # B,Knoxville,TN,37920,4783,Andy,Davis,Owner,8655770972,Liquors-Retail,445310,445310,,,,Private,Knox,3,1057000,,1991
Alcohol & Beverage Cntrlffc,325 W Main St,Wytheville,VA,24382,2204,Susan,Holman,Site Manager,2762282211,Liquors-Retail,445310,,,,,Private,Wythe,5,1207000,ABC.VIRGINIA.GOV,2011
Alcohol & Beverage Control Ofc,4907 Mercury Blvd,Newport News,VA,23605,1601,Robert,Brooks,Site Manager,7578257830,Liquors-Retail,445310,926150,,,,Private,Newport News,12,2816000,,1993
Alcohol & Beverage Control Ofc,2123 Euclid Ave,Bristol,VA,24201,3611,,,,2766691622,Liquors-Retail,445310,,,,,Private,Bristol,6,1226000,ABC.VIRGINIA.GOV,2011
Alcohol & Beverage Control Ofc,545 W Main St,Abingdon,VA,24210,2609,Glen,Mc Murray,Site Manager,2766283441,Liquors-Retail,445310,926150,,,,Private,Washington,15,3438000,ABC.VIRGINIA.GOV,1991
Alcohol Beverage Control,205 Louisiana Ave,Asheville,NC,28806,3423,Ginger,Bustos,Manager,8282546613,Liquors-Retail,445310,,,,,Private,Buncombe,8,3584000,,2000
Alcohol Beverage Control Store,1173 N Main St,Marion,VA,24354,4121,Becky,Turley,Site Manager,2767832215,Liquors-Retail,445310,,,,,Private,Smyth,6,1121000,ABC.VIRGINIA.GOV,1999
Alcohol Beverage Control Unit,12990 Booker T Washington Hwy,Hardy,VA,24101,3953,Scott,Graham,Site Manager,5407211750,Liquors-Retail,445310,926150,,,,Private,Franklin,8,1513000,,2000
Alcoholic Beverage Control,3333 Virginia Beach Blvd # 103,Virginia Beach,VA,23452,5619,Darnell,Hudson,Manager,7576314019,Liquors-Retail,445310,,,,,Private,Virginia Beach,15,197000,ABC.VIRGINIA.GOV,1992
Alcoholic Beverage Control,2085 Lynnhaven Pkwy # 108,Virginia Beach,VA,23456,1497,Melissa,Parker,Site Manager,7574712912,Liquors-Retail,445310,445310,,,,Private,Virginia Beach,7,92000,,1993
Alcoholic Beverage Control,141 W Virginia Beach Blvd,Norfolk,VA,23510,2005,Courtney,Woods,Site Manager,7576838578,Liquors-Retail,445310,445310,,,,Private,Norfolk,10,2639000,ABC.VIRGINA.GOV,1992
Alcoholic Beverage Control,1067 Independence Blvd,Virginia Beach,VA,23455,5523,Mike,Forbes,Site Manager,7573633866,Liquors-Retail,445310,445310,,,,Private,Virginia Beach,11,145000,,1992
Alcoholic Beverage Control,2350 E Little Creek Rd,Norfolk,VA,23518,3225,Rodney,Greene,Site Manager,7575312122,Liquors-Retail,445310,445310,,,,Private,Norfolk,8,2112000,,1984
Alcoholic Beverage Control,836 Eden Way N,Chesapeake,VA,23320,202,Dot,Tyler,Site Manager,7574246797,Liquors-Retail,445310,445310,,,,Private,Chesapeake,6,1553000,VIRGINIAABC.GOV,2001
Alcoholic Beverage Control,5020 Ferrell Pkwy # 207,Virginia Beach,VA,23464,8869,Mickey,Carter,Site Manager,7574951291,Liquors-Retail,445310,445310,,,,Private,Virginia Beach,5,66000,,2001
Alcoholic Beverage Control,20 Town Center Way,Hampton,VA,23666,1999,Wayne,Newby,Site Manager,7578257906,Liquors-Retail,445310,,,,,Private,Hampton,4,935000,ABC.VIRGINIA.GOV,2002
Alcoholic Beverage Control,869 Lynnhaven Pkwy # 107,Virginia Beach,VA,23452,7283,Scott,Rusch,Site Manager,7573682046,Liquors-Retail,445310,424490,,,,Private,Virginia Beach,10,132000,,2006
Alcoholic Beverage Control,4020 Victory Blvd # 13,Portsmouth,VA,23701,2830,Collins,Grant,Manager,7574656822,Liquors-Retail,445310,,,,,Private,Portsmouth,6,1275000,ABC.VIRGINIA.GOV,2006
Alcoholic Beverage Control,6009 Market St,Wilmington,NC,28405,3617,Marlena,Queen,CEO,9107627611,Liquors-Retail,445310,,,,,Private,New Hanover,3,262000,NEWHANOVERABC.NC.GOV,2006
Alcoholic Beverage Control,236 Carmichael Way # 304,Chesapeake,VA,23322,2185,Neil,Scott,Site Manager,7574217146,Liquors-Retail,445310,,,,,Private,Chesapeake,10,2587000,,2007
Alcoholic Beverage Control,2181 Upton Dr # 426,Virginia Beach,VA,23454,1273,Cindy,Militer,Site Manager,7574279650,Liquors-Retail,445310,445310,,,,Private,Virginia Beach,10,132000,,2002
Alcoholic Beverage Control,2078 Nickerson Blvd,Hampton,VA,23663,1059,Anita,Coles,Site Manager,7578505198,Liquors-Retail,445310,,,,,Private,Hampton,8,1869000,ABC.VIRGINIA.GOV,2011
Alcoholic Beverage Control,405 W 30th St,Norfolk,VA,23508,3403,,,,7574915198,Liquors-Retail,445310,,,,,Private,Norfolk,6,1584000,ABC.VIRGINIA.GOV,2011
Alcoholic Beverage Control,1136 London Blvd,Portsmouth,VA,23704,2246,Pam,Smith,Site Manager,7573966893,Liquors-Retail,445310,445310,,,,Private,Portsmouth,7,1487000,ABC.VIRGINIA.GOV,1992
Alcoholic Beverage Control,1620 Cedar Rd # 114,Chesapeake,VA,23322,7197,Larry,Vass,Site Manager,7575491015,Liquors-Retail,445310,445310,,,,Private,Chesapeake,5,1294000,ABC.VIRGINIA.GOV,2003
Alcoholic Beverage Control,6550 Hampton Roads Pkwy # 111,Suffolk,VA,23435,2754,Joseph,White,Site Manager,7576865079,Liquors-Retail,445310,445310,,,,Private,Suffolk,9,2444000,ABC.VIRGINIA.GOV,2003
Alcoholic Beverage Control,1612 Laskin Rd,Virginia Beach,VA,23451,6270,,,,7574915137,Liquors-Retail,445310,,,,,Private,Virginia Beach,14,184000,DMV.VIRGINIA.GOV,2003
Alcoholic Beverage Control,3136 Halifax Rd,South Boston,VA,24592,,Kay,Dalton,Site Manager,4345723953,Liquors-Retail,445310,424490,,,,Private,Halifax,7,1431000,,2005
Alcoholic Beverage Control,1615 General Booth Blvd # 101,Virginia Beach,VA,23454,5692,Lynnette,Harrison,Site Manager,7574265137,Liquors-Retail,445310,445310,,,,Private,Virginia Beach,8,105000,STATE.VA.US,1992
Alcoholic Beverage Control,550 Liberty St,Chesapeake,VA,23324,2633,Dee,Haney,Site Manager,7574942445,Liquors-Retail,445310,445310,,,,Private,Chesapeake,6,1553000,,1984
Alcoholic Beverage Control,237 Battlefield Blvd S # 15,Chesapeake,VA,23322,5231,Ed,Crock,Site Manager,7574823133,Liquors-Retail,445310,445310,,,,Private,Chesapeake,8,2070000,ABC.VIRGINIA.GOV,2002
Alcoholic Beverage Control,205 S Church St,Hendersonville,NC,28792,5042,Powers,English,Manager,8286934112,Liquors-Retail,445310,,,,,Private,Henderson,10,2356000,HVILLEABC.COM,1955
Alcoholic Beverage Control,275 Thompson St,Hendersonville,NC,28792,,Powers,English,Manager,8286934115,Liquors-Retail,445310,,,,,Private,Henderson,4,943000,,1998
Alcoholic Beverage Control,3812 George Washington Hwy,Portsmouth,VA,23702,1413,Jimmy,Lee,Site Manager,7573966745,Liquors-Retail,445310,445310,,,,Private,Portsmouth,7,1487000,,1998
Alcoholic Beverage Control Bd,52 Dayco Dr,Waynesville,NC,28786,6070,Earl,Clark,Manager,8284524444,Liquors-Retail,445310,424490,,,,Private,Haywood,6,1322000,,1984
Alcoholic Beverage Control Brd,1917 S Church St,Smithfield,VA,23430,1852,Scotty,Jones,Site Manager,7573574915,Liquors-Retail,445310,424490,,,,Private,Isle of Wight,9,1593000,STATE.VA.US,2013
Alcoholic Beverage Control Brd,254 Veterans Blvd,Bryson City,NC,28713,,Michael,Perry,Manager,8284886682,Liquors-Retail,445310,,,,,Private,Swain,4,982000,,2000
Alcoholic Beverage Control Dpt,2301 Colley Ave # M,Norfolk,VA,23517,1144,Amanda,Bechdel,Site Manager,7576838325,Liquors-Retail,445310,445310,,,,Private,Norfolk,9,2376000,VOA.ORG,1992
Alcoholic Beverage Control Dpt,812 E Atlantic St,South Hill,VA,23970,3402,Avis,Alexander,Manager,4344474001,Liquors-Retail,445310,445310,,,,Private,Mecklenburg,7,1272000,ABC.VIRGINIA.GOV,2000
Alcoholics Beverage Control,1437 Sams Dr # 20,Chesapeake,VA,23320,4502,Aritha,James,Site Manager,7574360455,Liquors-Retail,445310,445310,,,,Private,Chesapeake,5,1294000,,2003
Alcoholics Beverage Control,5900 E Virginia Beach Blvd # 2,Norfolk,VA,23502,2530,Amanda,Cook,Site Manager,7574553832,Liquors-Retail,445310,445310,,,,Private,Norfolk,12,3167000,,1992
All About Spirits,1832 Woodruff Rd,Greenville,SC,29607,5935,Joe,Bham,Owner,8646760990,Liquors-Retail,445310,445310,445310,,,Private,Greenville,2,748000,,2003
All American Liquor,3033 Wade Hampton Blvd # F,Taylors,SC,29687,2779,Frank,Salerno,Owner,8642683033,Liquors-Retail,445310,445310,,,,Private,Greenville,6,2243000,,2013
All American Liquor,14158 E Wade Hampton Blvd,Greer,SC,29651,1554,,,,8646557625,Liquors-Retail,445310,445310,,,,Private,Spartanburg,2,688000,,2014
All American Liquor,121 W Butler Rd,Mauldin,SC,29662,2534,,,,8645341094,Liquors-Retail,445310,,,,,Private,Greenville,2,748000,,2016
All In Good Spirits Inc,11990 Highway 17 Byp,Murrells Inlet,SC,29576,9379,,,,8433570573,Liquors-Retail,445310,445310,,,,Private,Horry,2,679000,,2016
All In Good Spirits Inc,117 Maryport Dr,Myrtle Beach,SC,29575,6513,Guy,Guglielmi,Owner,8438392180,Liquors-Retail,445310,445310,,,,Private,Horry,4,1357000,,2014
Allison Oaks Vineyards,221 E Main St,Yadkinville,NC,27055,8259,Gene,Renegar,Owner,3366771388,Wines-Retail,445310,111332,,,,Private,Yadkin,3,550000,EVENTECTIVE.COM,1997
Alpine Brew-Bottle Haus Pkg,8265 S Main St,Helen,GA,30545,3651,Dottie,Jackson,Owner,7068783196,Liquors-Retail,445310,445310,,,,Private,White,2,462000,,1986
American Liquors,116A Highway 17 N,Surfside Beach,SC,29575,6035,,,,8434775628,Liquors-Retail,445310,445310,,,,Private,Horry,2,679000,,2004
American South Wines LLC,7760 Silver View Ln,Raleigh,NC,27613,1455,,,,9199010626,Wines-Retail,445310,,,,,Private,Wake,2,39000,AMERICANSOUTHWINES.COM,2014
Amite Inc,115 Bountyland Rd,Seneca,SC,29672,6673,,,,8648861223,Liquors-Retail,445310,445310,,,,Private,Oconee,2,435000,,2012
Anderson's ABC,905 Church St,Conway,SC,29526,4133,Bruce,Anderson,Owner,8434882531,Liquors-Retail,445310,,,,,Private,Horry,3,1018000,,1996
Andrews Liquor,505 W Main St,Andrews,SC,29510,4424,Irvin,Lambert,Owner,8432644080,Liquors-Retail,445310,,,,,Private,Georgetown,2,472000,,2009
Andy's ABC Liquor Store,1354 Boiling Springs Rd,Spartanburg,SC,29303,2244,Andy,Patel,Owner,8645779755,Liquors-Retail,445310,445120,,,,Private,Spartanburg,2,688000,,2012
Andy's BWL Inc,711 S Kings Hwy,Myrtle Beach,SC,29577,4412,Brenda,Lee,Owner,8434487443,Liquors-Retail,445310,445310,,,,Private,Horry,2,679000,,1984
Apex Beverage Co,94 Rushing Wind Way,Apex,NC,27502,3884,Eric,Stokes,Owner,9193679414,Liquors-Retail,445310,424490,,,,Private,Wake,2,39000,APEXBEVERAGECOMPANY.COM,2008
Apex Fine Wine,107 Edinburgh South Dr # 204,Cary,NC,27511,6455,Eric,Stokes,Owner,9199248872,Wines-Retail,445310,,,,,Private,Wake,3,58000,APEXFINEWINE.COM,2018
Appalachian Beverage,399 Mountain View Dr,East Ellijay,GA,30540,6115,Mark,West,Owner,7065159463,Liquors-Retail,445310,423830,445310,445310,445310,Private,Gilmer,5,1149000,APPALACHIANBEVERAGE.COM,2005
Appalachian Vintner Inc,745 Biltmore Ave # 121,Asheville,NC,28803,2556,G R,Alexander,Owner,8285057500,Wines-Retail,445310,,,,,Private,Buncombe,2,896000,APPALACHIANVINTNER.COM,2008
Arrowhead Spirits,890B Lake Arrowhead Rd,Myrtle Beach,SC,29572,,Pam,Soles,Manager,8434499500,Liquors-Retail,445310,,,,,Private,Horry,3,1018000,ARROWHEADSPIRITS.COM,2010
Artesian Enterprises,4319 Waterleaf Ct # 101,Greensboro,NC,27410,8171,Peter T,Booras,President,3363161260,Wines-Retail,445310,,,,,Private,Guilford,54,19922000,FREEDOMBEVERAGECOMPANY.NET,2011
Artisan Wine Merchant,8659 Caratoke Hwy,Powells Point,NC,27966,9783,,,,2523059463,Wines-Retail,445310,,,,,Private,Currituck,2,446000,ARTISANWINEMERCHANT.NET,2015
Ashe's Wines & Spirits,4534 Old Kingston Pike,Knoxville,TN,37919,5234,Thad,Cox,Owner,8655843341,Liquors-Retail,445310,445310,445310,,,Private,Knox,7,2466000,ASHESWINES.COM,1993
Asheboro ABC Board,700 S Fayetteville St,Asheboro,NC,27203,6406,Rodney,Johnson,Manager,3366292530,Liquors-Retail,445310,,,,,Private,Randolph,9,1923000,,2008
Asheville ABC Board,145 Tunnel Rd,Asheville,NC,28805,1817,,,,8282546915,Liquors-Retail,445310,445310,,,,Private,Buncombe,5,2240000,ASHEVILLEABCBOARD.COM,2014
Asheville ABC Board,807 Merrimon Ave,Asheville,NC,28804,2404,,,,8282543739,Liquors-Retail,445310,445310,,,,Private,Buncombe,5,2240000,ASHEVILLEABCBOARD.COM,2014
Asheville ABC Board,205 Louisiana Ave,Asheville,NC,28806,3423,,,,8282557862,Liquors-Retail,445310,445310,,,,Private,Buncombe,5,2240000,ASHEVILLEABCBOARD.COM,2014
Asheville ABC Board,1 Cherry St,Asheville,NC,28801,2221,June,Styles,Manager,8282535661,Liquors-Retail,445310,445310,,,,Private,Buncombe,4,1792000,ASHEVILLEABCBOARD.COM,2004
Asheville ABC Board,75 Long Shoals Rd,Arden,NC,28704,,Gayle,Cole,Manager,8286760806,Liquors-Retail,445310,445310,,,,Private,Buncombe,5,2240000,ASHEVILLEABC.COM,2009
Asheville ABC Board,337 New Leicester Hwy,Asheville,NC,28806,2046,Barbie,Bunrette,Manager,8282544922,Liquors-Retail,445310,445310,,,,Private,Buncombe,5,2240000,,2009
Asheville ABC Board,582 Hendersonville Rd,Asheville,NC,28803,2822,,,,8285053705,Liquors-Retail,445310,445310,,,,Private,Buncombe,5,2240000,,2009
Asheville ABC Board 4,179 S Charlotte St,Asheville,NC,28801,3766,Gayle,Coyle,Manager,8282546491,Liquors-Retail,445310,,,,,Private,Buncombe,4,1792000,ASHEVILLEABC.COM,2001
Asheville ABC Board LLC,3933 Sweeten Creek Rd,Arden,NC,28704,3133,Barbie,Bernette,Manager,8286877061,Liquors-Retail,445310,445310,,,,Private,Buncombe,4,1792000,,2011
Asheville Wine Market Inc,65 Biltmore Ave,Asheville,NC,28801,3626,Laurence,Weaver,Owner,8282530060,Beer & Ale-Retail,445310,445310,,,,Private,Buncombe,6,2688000,ASHEVILLEWINE.COM,1932
Atlantic Craft Beer-Spec Wine,8845 Caratoke Hwy # 5,Harbinger,NC,27941,,,,,2522026923,Beer & Ale-Retail,445310,,,,,Private,Currituck,4,892000,,2018
Atlantic Discount Spirits,2901 S Highway 17,Murrells Inlet,SC,29576,7624,James,Varcadipane,President,8433576232,Liquors-Retail,445310,,,,,Private,Horry,4,1357000,,2005
Atomic Liquors,604 E Chatham St # D,Cary,NC,27511,6926,Matthew J,Crittenden,Other,9190001111,Liquors-Retail,445310,,,,,Private,Wake,3,58000,,2017
Aviator Beer Shop,601 Broad St,Fuquay Varina,NC,27526,1709,,,,9196055497,Beer & Ale-Retail,445310,,,,,Private,Wake,2,39000,AVIATORBREW.COM,2015
B & B Package Store,3636 Fort Henry Dr # 1,Kingsport,TN,37664,4067,Thomas,Carter,Owner,4232466801,Liquors-Retail,445310,445310,,,,Private,Sullivan,7,1699000,BANDBPACKAGE.COM,1984
B & B Package Store,1699 Highway 17,Little River,SC,29566,9238,Carol,Hulon,Owner,8432497476,Liquors-Retail,445310,445310,,,,Private,Horry,3,1018000,,1996
Bacchus Wine & Cheese,891 Albacore St,Corolla,NC,27927,9664,Jessica,Tencza,Owner,2524534333,Wines-Retail,445310,722511,,,,Private,Currituck,8,1783000,BACCHUSWINEANDCHEESE.COM,1991
Bacchus Wine Shoppe,355 N Main St # 5,Hiawassee,GA,30546,2256,Rainer,Arnold,Owner,7068969947,Wines-Retail,445310,,,,,Private,Towns,2,431000,BACCHUSBEERANDWINE.COM,2003
Barwley Beverage,4620 Park Rd,Charlotte,NC,28209,3867,Michael,Brawley,Owner,7045211300,Beer & Ale-Retail,445310,424490,445310,,,Private,Mecklenburg,1,506000,BRAWLEYS.COM,2003
Beach Wine & Spirits,2266 E Highway 501,Conway,SC,29526,9523,Albert,Aversano,Owner,8433470432,Liquors-Retail,445310,445310,,,,Private,Horry,1,340000,,2012
Beach'n Wine Designs,,Chesapeake,VA,23321,,,,,7575412120,Wines-Retail,445310,,,,,Private,Chesapeake,3,777000,,2011
Bearding Bottle Shop,6 Town Sq # D,Blairsville,GA,30512,3508,,,,7067452337,Liquors-Retail,445310,424490,,,,Private,Union,2,428000,,1984
Bearding Bottle Shop,588 E Main St # D,Blue Ridge,GA,30513,7155,,,,7069462336,Liquors-Retail,445310,445310,,,,Private,Fannin,2,463000,,2015
Beasleys,426 S Mcdowell St,Raleigh,NC,27601,1727,Jessie,Koppenhaver,Manager,9193220127,Liquors-Retail,445310,,,,,Private,Wake,3,58000,AC-RESTAURANTS.COM,2015
Beaufort County ABC Store,968 US Highway 264 Byp,Belhaven,NC,27810,9290,Morgan,Sparrow,Manager,2529432107,Liquors-Retail,445310,,,,,Private,Beaufort,1,187000,,1995
Beaufort County ABC Store 2,320 North Carolina Highway 33,Aurora,NC,27806,,Sherri L,Hollister,Manager,2523225274,Liquors-Retail,445310,,,,,Private,Beaufort,1,187000,CO.BEAUFORT.NC.US,1998
Beaufort Wine & Food Weekend,129 Middle Ln,Beaufort,NC,28516,2158,,,,2525150708,Wines-Retail,445310,,,,,Private,Carteret,2,412000,BEAUFORTWINEANDFOOD.ORG,2017
Beer & Wine Express,593 US 441 N,Whittier,NC,28789,4530,,,,8284976990,Beer & Ale-Retail,445310,,,,,Private,Jackson,4,860000,BEERANDWINEEXPRESS.COM,2016
Beer Army Productions LLC,1620 Old Cherry Point Rd # 305,New Bern,NC,28564,4538,,,,2522885814,Beer & Ale-Retail,445310,,,,,Private,Craven,4,954000,THEBEERARMY.COM,2015
Beer City Bicycle,897 Riverside Dr,Asheville,NC,28804,3221,Frank,Smith,Manager,8285752453,Beer & Ale-Retail,445310,451110,451110,532284,,Private,Buncombe,4,1792000,BEERCITYBICYCLES.COM,2017
Beer City Crossfit,70 Westside Dr,Asheville,NC,28806,2845,Abby,Mcdonnell,Owner,8286764362,Beer & Ale-Retail,445310,,,,,Private,Buncombe,4,1792000,BEERCITYCROSSFIT.COM,2016
Beer Co,121 W Mcgee St # D,Greensboro,NC,27401,2784,,,,3367632204,Beer & Ale-Retail,445310,,,,,Private,Guilford,1,369000,BEERADVOCATE.COM,1996
Beer Co,106 W Elm St,Graham,NC,27253,2802,,,,3366843628,Beer & Ale-Retail,445310,,,,,Private,Alamance,4,,BEERCOINC.COM,2019
Beer Dispensary LLC,112 S Salem St,Apex,NC,27502,,,,,9192676040,Beer & Ale-Retail,445310,,,,,Private,Wake,2,39000,CRAFTBEEROFAPEX.COM,2010
Beer Exchange,606 E 10th St,Charlotte,NC,28202,3130,,,,9542492066,Beer & Ale-Retail,445310,,,,,Private,Mecklenburg,4,2024000,THEBEEREXCHANGE.IO,2013
Beer Express,21 Kudzu Ln,Whittier,NC,28789,,,,,8284976990,Beer & Ale-Retail,445310,,,,,Private,Jackson,4,860000,BEERANDWINEEXPRESS.COM,2016
Beer Life LLC,1620 Fairfax Rd,Greensboro,NC,27407,4139,Brianna,Craig,Manager,3360001111,Beer & Ale-Retail,445310,,,,,Private,Guilford,4,1476000,,2018
Beer Over Bogeys,109 Cherokee Ln,Bristol,TN,37620,,,,,4230001111,Beer & Ale-Retail,445310,,,,,Private,Sullivan,2,486000,BEEROVERBOGEYS.COM,2017
Beer Republic Elon LLC,901 E Haggard Ave,Elon,NC,27244,9133,Kimberly A,Sparrow,Owner,3360001111,Beer & Ale-Retail,445310,,,,,Private,Alamance,4,864000,,2016
Beerded Lady Bottle Shop,1350 5th Ave # 170,Garner,NC,27529,3875,Shannon C,Cummings,Other,9199953602,Liquors-Retail,445310,,,,,Private,Wake,3,58000,THEBEERDEDLADY.COM,2016
Beers Enterprises,121 W Morgan St,Raleigh,NC,27601,1335,,,,9198344199,Beer & Ale-Retail,445310,,,,,Private,Wake,2,39000,,2012
Belmont Package Co,110 Belmont Dr,Bristol,TN,37620,4922,Paula,Matzner,Manager,4239684742,Liquors-Retail,445310,,,,,Private,Sullivan,3,728000,BELMONTPACKAGE.COM,1984
Belville ABC,477 Olde Waterford Way,Belville,NC,28451,4201,Michelle,York,Manager,9103716863,Liquors-Retail,445310,445310,,,,Private,Brunswick,6,1304000,,2009
Beverage World Beer Wine & Pr,801 Big A Rd,Toccoa,GA,30577,6025,Nick,Patel,Owner,7068270099,Beer & Ale-Retail,445310,445310,,,,Private,Stephens,3,715000,,2012
Big Time Beverage,1285 E Andrew Johnson Hwy,Greeneville,TN,37745,5806,Rick,Lilly,Manager,4236395100,Liquors-Retail,445310,445310,,,,Private,Greene,2,431000,,1996
Black Chicken Fine Wine,113 E North Main St,Waxhaw,NC,28173,6029,,,,7048437756,Wines-Retail,445310,,,,,Private,Union,2,459000,BLACKCHICKENWINECELLAR.COM,2014
Black Chicken Wine Seller,131 Matthews Station St # 1B,Matthews,NC,28105,6786,Jason,Niec,Owner,7043211244,Wines-Retail,445310,,,,,Private,Mecklenburg,1,506000,BLACKCHICKENWINECELLAR.COM,2011
Black Mountain ABC,207 Nc 9 Hwy,Black Mountain,NC,28711,3426,Randy,Reece,Manager,8286692385,Liquors-Retail,445310,445310,,,,Private,Buncombe,5,2240000,EXPLOREBLACKMOUNTAIN.COM,1993
Bless Your Heart Wine & Art,104 S Main St,Kernersville,NC,27284,2758,,,,3365770219,Wines-Retail,445310,,,,,Private,Forsyth,1,482000,BLESSYOURHEARTWINEANDART.COM,2016
Blount Countys Best Selections,1781 W Broadway Ave,Maryville,TN,37801,5509,,,,8659839330,Wines-Retail,445310,,,,,Private,Blount,8,2021000,,2016
Blue Ridge Beer Hub,21 East St,Waynesville,NC,28786,2081,Marlowe,Mager,Owner,8282469320,Beer & Ale-Retail,445310,424820,,,,Private,Haywood,2,441000,,2018
Blue Ridge Distributing Co Inc,2214 N College Ave,Newton,NC,28658,2797,Larry E,Robinson,President,8284648483,Liquors-Retail,445310,445310,445310,,,Private,Catawba,5,1240000,,2011
Blue Ridge Wine & Spirits,1884 Highway 14 E,Landrum,SC,29356,9154,,,,8644575260,Liquors-Retail,445310,445310,,,,Private,Spartanburg,2,688000,,2005
Boardwalk Winery,1314 Celebrity Cir # U168,Myrtle Beach,SC,29577,7491,Tim,Walker,Owner,8437121944,Wines-Retail,445310,312130,,,,Private,Horry,2,673000,BOARDWALKWINERY.COM,2011
